sample	recordWallMs	recordCpuMs	finishAndCleanupMs
505	0.089407921	0.089559000	0.013536215
506	0.090821028	0.090962000	0.010580063
507	0.098875999	0.099027000	0.010941029
508	0.091011047	0.091183000	0.010770082
509	0.094717979	0.094869000	0.011310816
510	0.096030951	0.096181000	0.010740042
511	0.099216938	0.099357000	0.010800123
512	0.096893072	0.097033000	0.011170864
513	0.092123985	0.092265000	0.010879993
514	0.093116045	0.093256000	0.011502028
515	0.092303038	0.092445000	0.010258913
516	0.094697952	0.094850000	0.010820150
517	0.093796015	0.093938000	0.010970116
518	0.091392040	0.091553000	0.010879993
519	0.088657141	0.088808000	0.010188818
520	0.092494011	0.092635000	0.011412144
521	0.090470076	0.090621000	0.011260986
522	0.089649200	0.089800000	0.010859966
523	0.089057922	0.089208000	0.010099173
524	0.090930939	0.091072000	0.010358810
525	0.090910912	0.091072000	0.010588884
526	0.090400934	0.090551000	0.010699987
527	0.096651793	0.096823000	0.011732101
528	0.088897943	0.089049000	0.010360003
529	0.090549946	0.090702000	0.010460138
530	0.142148018	0.142299000	0.011090994
531	0.090500832	0.090651000	0.010971069
532	0.089048147	0.089209000	0.010128975
533	0.090831041	0.090982000	0.010430098
534	0.090631008	0.090771000	0.010619879
535	0.090199947	0.090351000	0.010830164
536	0.092273951	0.092435000	0.011161089
537	0.088347197	0.088487000	0.010349035
538	0.090330839	0.090481000	0.010499954
539	0.092384100	0.092535000	0.010839939
540	0.090570927	0.090732000	0.011021137
541	0.088636875	0.088778000	0.010269165
542	0.091362000	0.091513000	0.010580063
543	0.090580940	0.090732000	0.010659933
544	0.090120077	0.090281000	0.010771036
545	0.089869976	0.090030000	0.011131048
546	0.088926792	0.089079000	0.010298967
547	0.090661049	0.090812000	0.010599852
548	0.090740919	0.090912000	0.010689974
549	0.091161966	0.091302000	0.011141062
550	0.088897943	0.089038000	0.010209084
551	0.091082096	0.091223000	0.010519981
552	0.090460062	0.090612000	0.011221170
553	0.090740919	0.090882000	0.011540890
554	0.088246822	0.088397000	0.010068893
555	0.091181993	0.091333000	0.010339022
556	0.090631008	0.090772000	0.010489941
557	0.090160131	0.090301000	0.010760069
558	0.090089083	0.090240000	0.010910034
559	0.091643095	0.091793000	0.010910034
560	0.091022015	0.091172000	0.010610104
561	0.090801001	0.090952000	0.010659933
562	0.091130972	0.091283000	0.011010885
563	0.089318991	0.089459000	0.010469913
